Quellzeile,Autor/Herausgeber,Erscheinungsjahr,Titel (Auflage),Ort,Vermerk im Buch,Standort (Raum),Regal,Fach,Anzahl des Exemplares in Thulb,Seitenanzahl,Teil von (Buchreihe etc)
2843,"Hasselberg, Joachim & Wegera, Klaus-Peter",1976,Hessisch,Düsseldorf,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung/ Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,88,Dialekt/Hochsprache - Kontrastiv. Sprachhefte für den Deutschunterricht Heft 1
2844,"Zehetner, Ludwig G.",1977,Bairisch,Düsseldorf,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung/ Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,159,Dialekt/Hochsprache - Kontrastiv. Sprachhefte für den Deutschunterricht Heft 2
2845,"Ammon, Ulrich",1973,Dialekt und Einheitssprache in ihrer sozialen Verflechtung,Weinheim/Basel,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung/ Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,296,
2846,"Ammon, Ulrich",1973,"Dialekt, soziale Ungleichheit und Schule (2. Auflage)",Weinheim/Basel,J85 Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,2. von oben,,193,
2847,"Ammon, Ulrich",1978,Schulschwierigkeiten von Dialektsprechern,Weinheim/Basel,x,E 004 Büro,links das zweite Regal,2. von oben,,337,
2848,Tübinger Vereinigung für Volkskunde E.V. Tübingen Schloss,1973,Dialekt als Sprachbarriere?. Ergebnisbericht einer Tagung zur alemannischen Dialektforschung,Tübingen,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,221,"Untersuchungen des Ludwig-Uhland-Instituts der Universität Tübingen im Auftrag der Tübinger Vereinigung für Volkskunde herausgegeben von Hermann Bausinger, Utz Jeggle, Gottfried Korff, Martin Scharfe und Rudolf Schenda Band 33"
2849,"Strassner, Erich",1977,Aufgabenfeld Sprache im Deutschunterricht. Zur Wandlung sprachdidaktischer Konzepte zwischen 1945 und 1975,Tübingen,Arbeitsstelle Thüringisches Wörterbuch,E 004 Büro,links das zweite Regal,2. von oben,,165,Tübinger Beiträge zur Linguistik herausgegeben von Gunter Narr 77
2850,"Große, Rudolf & Neubert, Albrecht",1974,Beiträge zur Soziolinguistik,Halle (Saale),"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,225,
2851,"Hoffmann, Ludger",1998,Grammatik der gesprochenen Sprache,Heidelberg,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,56,Studienbibliographien Sprachwissenschaft 25
2852,"Stehl, Thomas",1999,Dialektgenerationen. Dialektfunktionen. Sprachwandel,Tübingen,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,194,
2853,"Penzl, Herbert",1972,Methoden der germanischen Linguistik,Tübingen,"Sprachwissenschaftliche Kommission. Arbeitsstelle Thüringisches Wörterbuch. 69 Jena. Universitätshochhaus, 8. Etage",E 004 Büro,links das zweite Regal,2. von oben,,174,Sprachstrukturen Reihe A Historische Sprachstrukturen 1
2854,"Ammon, Ulrich",1973,Probleme der Soziolinguistik,Tübingen,"Sächsische Akademie der Wissenschaften zu Leipzig, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,145,Germanistische Arbeitshefte 15
2855,"Klotz, Peter & Sieber, Peter",1993,Vielerlei Deutsch. Umgang mit Sprachvarietäten in der Schule,Stuttgart/Düsseldorf/Berlin/Leipzig,x,E 004 Büro,links das zweite Regal,2. von oben,,215,
2856,"Böhm, Gisela",1984,Der Dialekt als Sprachbarriere? Eine empirische Untersuchung über den Einfluß des Dialektes auf den Schulerfolg im Fach Deutsch in den 5. Klassen weiterführender Schulen in Heidelberg unter Anwendung der kontrastiven Methode und auf der Grundlage von Diktat- und Aufsatzmaterial,Kiel,x,E 004 Büro,links das zweite Regal,2. von oben,,240,
2857,"Uessler, Manfred",1982,Soziolinguistik ,Berlin,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,181,
2858,"Veith, Werner H.",2002,Soziolinguistik. Ein Arbeitsbuch,Tübingen,Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,275,
2859,"Karstädt, Otto",1922,Mundart und Schule.,Langensalza,x,E 004 Büro,links das zweite Regal,2. von oben,,164,Friedrich Mann's Pädagogisches Magazin. Abhandlungen vom Gebiete der Pädagogik und ihrer Hilfswissenschaften Heft 346
2860,"Karstädt, Otto",1908,Mundart und Schule.,Langensalza,x,E 004 Büro,links das zweite Regal,2. von oben,,38,Pädagogisches Magazin. Abhandlungen vom Gebiete der Pädagogik und ihrer Hilfswissenschaften. Herausgegeben von Friedrich Mann. 346. Heft
2861,"Klein, Wolfgang & Wunderlich, Dieter",1971,Aspekte der Soziolinguistik,Frankfurt am Main,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,321,Schwerpunkte Linguistik und Kommunikationswissenschaft Band 1
2862,"Göschel, Joachim",1977,Die Schallaufnahme deutscher Dialekte im Forschungsinstitut für deutsche Sprache. Bestandsbeschreibung und Arbeitsbericht,Marburg (Lahn),J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 004 Büro,links das zweite Regal,2. von oben,,83,
2863,"Bichel, Ulf",1973,Problem und Begriff der Umgangssprache in der germanistischen Forschung,Tübingen,Sächsische Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,2. von oben,,473,Hermaea Germanistische Forschungen neue Folge Band 32
2864,"Auwärter, Manfred",1982,Sprachgebrauch in Abhängigkeit von Merkmalen der Sprecher und der Sprechsituation. Eine soziolinguistische Untersuchung,Berlin,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,2. von oben,,365,Studien und Berichte 42 Max-Planck-Institut für Bildungsforschung
2865,Wissenschaftlicher Rat & Mitarbeoter der Dudenredaktion unter der Leitung von Günther Drosdowski,1989,Duden. Deutsches Wörterbuch,"Mannheim, Leipzig, Wien, Zürich","Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,1816,
2866,"Wahrig, Gerhard et.al.",1986,"Deutsches Wörterbuch mit einem ""Lexikon der deutschen Sprachlehre"". Jubiläumsausgabe","Gütersloh, München",Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,3. von oben,,1493,
2867,"Sowinski, Bernhard",1997,Lexikon deutschsprachiger Mundartautoren,"Hildesheim, Zürich, New York",Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,3. von oben,,797,
2868,Wissenschaftlicher Rat der Dudenredaktion,1994,Duden. Das Große Fremdwörterbuch: Herkunft und Bedeutung der Fremdwörter,"Mannheim, Leipzig, Wien, Zürich",Thüringisches Wörterbuch Arbeitsstelle der FSU Jena und der Sächsischen Akademie der Wissenschaften zu Leipzig,E 004 Büro,links das zweite Regal,3. von oben,,1557,
2869,"Schützeichel, Rudolf",1969,Althochdeutsches Wörterbuch,Tübingen,"FSU Jena, Sektion Sprachwissenschaft, FB Deutsch, Mundartforschung",E 004 Büro,links das zweite Regal,3. von oben,,250,
2870,"Lexer, Matthias",1953,Matthias Lexers Mittelhochdeutsches Taschenwörterbuch. Siebenundzwanzigste Auflage (Unveränderter Nachdruck),Leipzig,Institut für Mundartforschung,E 004 Büro,links das zweite Regal,3. von oben,,343,
2871,"Richter, Helga (Redakteurin)",1982,Großes Wörterbuch der deutschen Aussprache,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, FB Deutsch, Mundartforschung",E 004 Büro,links das zweite Regal,3. von oben,,599,
2872,Dudenredaktion des VEB Bibliographisches Institut Leipzig ,1984,Der Große Duden. Wörterbuch und Leitfaden der deutschen Rechtschreibung,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,764,
2873,"Drosdowski, Günther & Scholze-Stubenrecht, Werner",1992,Duden. Redewendungen und sprichwörtliche Redensarten: Wörterbich der deutschen Idiomatik,"Mannheim, Leipzig, Wien, Zürich","Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,864,
2874,Dudenredaktion  ,1996,Duden. Rechtschreibung der deutschen Sprache ,"Mannheim, Leipzig, Wien, Zürich",Thüringische Universitäts- und Landesbibliothek Jena,E 004 Büro,links das zweite Regal,3. von oben,,910,
2875,Wissenschaftlicher Rat der Dudenredaktion,1991,Duden Band 1,"Mannheim, Wien, Zürich",x,E 004 Büro,links das zweite Regal,3. von oben,,832,
2876,"Nerius, Dieter & Scharnhorst, Jürgen (Hrsg.)",1980,Theoretische Probleme der deutschen Orthographie,Berlin,x,E 004 Büro,links das zweite Regal,3. von oben,,371,Sprache und Gesellschaft Band 16
2877,"Görner, Herbert & Kempcke, Günter (Hrsg.)",1973,Synonymwörterbuch. Sinnverwandte Ausdrücke der deutschen Sprache,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, FB Deutsch, Mundartforschung",E 004 Büro,links das zweite Regal,3. von oben,,643,
2878,"Helbig, Gerhard & Schenkel, Wolfgang",1969,Wörterbuch zur Valenz und Distribution deutscher Verben,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, FB Deutsch, Mundartforschung",E 004 Büro,links das zweite Regal,3. von oben,,311,
2879,"Sommerfeldt, Karl-Ernst & Schreiber, Herbert",1974,Wörterbuch zur Valenz und Distribution deutscher Adjektive,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,435,
2880,"Dückert, Joachim & Kempcke, Günther (Hrsg.)",1984,"Wörterbuch der Sprachschwierigkeiten. Zweifelsfälle, Normen und Varianten im gegenwärtigen deutschen Sprachgebrauch",Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,543,
2881,"Koblischke, Heinz",1978,Großes Abkürzungsbuch. Abkürzungen - Kurzwörter - Zeichen - Symbole,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,508,
2882,"Böttcher, Kurt et. al.",1988,"Geflügelte Worte. Zitate, Sentenzen und Begriffe in ihrem geschichtlichen Zusammenhang",Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,3. von oben,,778,
2883,"Reinwald, W.F.H",1793,Hennebergisches Idiotikon oder Sammlung der in der gefürschten Grafschaft Henneberg gebräuchlichen Idiotismen,"Berlin, Stettin","FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,171,
2884,"Richey, Michael",1755,Idioticon Hamburgense ,Hamburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,480,
2885,"Wustmann-Schoppe, Borchardt",1954,Die sprichwörtlichen Redensarten im deutschen Volksmund,Leipzig,Institut für Mundartforschung,E 004 Büro,links das zweite Regal,4. von oben,,539,
2886,"Eifelein, J.",1840,Die Sprichwörter und Sinnreden des deutschen Volkes in alter und neuer Zeit,Freiburg,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,674,
2887,"Sommerfeldt, Karl-Ernst & Spiewok, Wolfgang",1989,Sachwörterbuch für die deutsche Sprache ,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,284,
2888,"Conrad, Rudi (Hrsg.)",1975,Kleines Wörterbuch sprachwissenschaftlicher Termini,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung ",E 004 Büro,links das zweite Regal,4. von oben,,306,
2889,"Spiewok, Wolfgang",1978,Wörterbuch stilistischer Termini,Greifwald,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung ",E 004 Büro,links das zweite Regal,4. von oben,,109,
2890,"Conrad, Rudi (Hrsg.)",1985,Lexikon sprachwissenschaftlicher Termini,Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung / Thür. Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,281,
2891,"Schmidt, Wilhelm",1960,Deutsche Sprachkunde. Ein Handbuch für Lehrer und Studierende,Berlin,Institut für Mundartforschung,E 004 Büro,links das zweite Regal,4. von oben,,318,
2892,"Ruoff, Arno",1990,Häufigkeitswörterbuch gesprochener Sprache,Tübingen,x,E 004 Büro,links das zweite Regal,4. von oben,,517,"Idiomatica. Veröffentlichungen der Tübinger Arbeitsstelle ""Sprache in Südwestdeutschland"" Band 8"
2893,"Ernst, Peter & Patocka, Franz (Hrsg.)",1998,Deutsche Sprache in Raum und Zeit. Festschrift für Peter Wiesinger zum 60. Geburtstag,Wien,x,E 004 Büro,links das zweite Regal,4. von oben,,714,
2894,"Bentziner, Rudolf et.al.",1969,Geschichte der deutschen Sprache ,Berlin,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung ",E 004 Büro,links das zweite Regal,4. von oben,,428,
2895,"Althaus, Hans Peter, Henne, Helmut & Wiegand, Herbert Ernst (Hrsg.)",1980,Lexikon der Germanistischen Linguistik. Studienausgabe I,Tübingen,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,258,LGL Studienausgabe I
2896,"Althaus, Hans Peter, Henne, Helmut & Wiegand, Herbert Ernst (Hrsg.)",1980,Lexikon der Germanistischen Linguistik. Studienausgabe II,Tübingn,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,259-444,LGL Studienausgabe II
2897,"Althaus, Hans Peter, Henne, Helmut & Wiegand, Herbert Ernst (Hrsg.)",1980,Lexikon der Germanistischen Linguistik. Studienausgabe IV,Tübingen,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,445-870,LGL Studienausgabe IV
2898,"Baumgärtner, Klaus et.al.",1973,Funk-Kolleg-Sprache. Eine Einführung in die moderne Linguistik Band 1,Frankfurt am Main,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,469,
2899,"Bühler, Hans et.al.",1973,Funk-Kolleg-Sprache. Eine Einführung in die moderne Linguistik Band 2,Frankfurt am Main,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,346,
2900,"Bünting, Karl-Dieter",1972,Einführung in die Linguistik,Frankfurt am Main,"Sächsische Akademie der Wissenschaften zu Leipzig, Sprachwissenschaftliche Kommission, Arbeitsstelle Thüringisches Wörterbuch",E 004 Büro,links das zweite Regal,4. von oben,,216,
2901,"Lexer, Matthias",1969,Matthias Lexers Mittelhochdeutsches Taschenwörterbuch. 33. Auflage (mit Nachträgen),Leipzig,"FSU Jena, Sektion Sprachwissenschaft, WB Germanistik, Abt. Mundartforschung ",E 004 Büro,links das zweite Regal,4. von oben,,343+67,
2902,"Michels, Victor",1979,Mittelhochdeutsche Grammatik,Heidelberg,Thüringer Landes- und Universitätsbibliothek Jena,E 004 Büro,links das zweite Regal,4. von oben,,368,
2903,"Gomez, Naroa Miguel",2019,Welchen Einfluss hat der Name auf das Leben des Namensträgers? - Eine sozioonomatische Untersuchung,Jena,x,E 004 Büro,links das zweite Regal,5. von oben,,33,
2904,"Schmalz, Florentine",2019,Politische Korrektheit in deutscher Sprache,Jena,x,E 004 Büro,links das zweite Regal,5. von oben,,96,
2905,"Ferl, Laura",2019,Schichtenspezifische Vornamenvergabe. Eine Studie über die Verbindung von Vornamen und sozialer Herkunft ,Jena,x,E 004 Büro,links das zweite Regal,5. von oben,,79,
2906,"Eckold, Romy",2024,Alltagsverständnis von Laien zum Thüringischen: Wie das Thüringische von Laien innerhalb und außerhalb des Dialektraums wahrgenommen wird,Jena,x,E 004 Büro,links das zweite Regal,5. von oben,,65,
2907,"Beierlein, Julia",2024,Zahlwortflexion in den Dialekten des Deutschen,"Erfurt, Jena",x,E 004 Büro,links das zweite Regal,5. von oben,,86,
2908,"Walter, Lisa",2016,Aktuelle Studien zur Dialektsituation in Kaltenwestheim/Rhön,"Erfurt, Jena",x,E 004 Büro,links das zweite Regal,5. von oben,,93 + Anhang,
2909,"Wiegand, Lisa",2024,Untersuchungen zur Morphosyntax des Ortsdialekts von Tiefenort,"Erfurt, Jena",x,E 004 Büro,links das zweite Regal,5. von oben,,88,
2910,"Windolph, Franziska",2023,Interdisziplinäre Bezüge bei der Erforschung von Flurnamen im Saale-Holzland-Kreis,"Erfurt, Jena",x,E 004 Büro,links das zweite Regal,5. von oben,,84 + Anhang,
2911,"Köttner, Lukas",2022,Sprachliche Phänomene thüringer dialekte im Vergleich,Erfurt  ,x,E 004 Büro,links das zweite Regal,5. von oben,,88 + Anhang,
2912,"Sperling, Elisa",2021,Ausgewählte Phänomene des Ortsdialekts von Welzow,Welzow,x,E 004 Büro,links das zweite Regal,5. von oben,,35 + Anhang,
2913,"Remus, Friederike",2014,Familiennamen - eine onomastische Analyse am Beispiel von Mönchgut auf der Insel Rügen,Jena,x,E 004 Büro,links das zweite Regal,5. von oben,,41,
2914,"Fischer, Paula",2020,Studien zur Untersuchung zur regionalen Sprachweise in Saalfeld/Saale,Saalfeld/Saale,x,E 004 Büro,links das zweite Regal,5. von oben,,36,
2915,"Ehret, Saskia",2021,Personennamen im Alltag - Eine Studie zur Selbst- und Fremdwahrnehmung von Personennamen,Freiburg i. Br.,x,E 004 Büro,links das zweite Regal,5. von oben,,64,
2916,"Meier, Susanne ",2021,"""Ist Dialekt attraktiv? Eine Studie zu Gebrauch und Bewertung des Dialekts in der Kommunikation.""",Zschopau,x,E 004 Büro,links das zweite Regal,5. von oben,,90,
2917,"Markau, Michelle Luis",2022,Der bairische Dialekt als Stilmittel in Film- und Fernsehproduktion,Jena,x,E 004 Büro,links das zweite Regal,5. von oben,,38,
2918,"Spatschek, Franziska Sandra",2022,Coburger Dialekt. Eine soziolinguistische Studie ,Veldhoven,x,E 004 Büro,links das zweite Regal,5. von oben,,30,
